MCT_NM,MCT_TYPE,latitude,longitude,ADDR,LOCAL_UE_CNT_RAT,MONTH
털보네양갈비전문점,단품요리 전문,33.4873824,126.4314001,제주 제주시 외도일동 548-7번지 1층,82.35,04월
영자네고깃집,단품요리 전문,33.4075667,126.2656557,제주 제주시 한림읍 동명리 1580-15번지,82.35,01월
이도알뜰푸드,가정식,33.4983083,126.5366982,제주 제주시 이도이동 996-7번지,82.35,04월
짱이야,가정식,33.5011625,126.5317109,제주 제주시 이도이동 1176-9번지 1층,82.35,02월
337흑돼지캠핑처럼,단품요리 전문,33.5022277,126.5459375,제주 제주시 일도이동 70번지 1층,82.35,07월
버찌,단품요리 전문,33.4827028,126.4858857,제주 제주시 노형동 945-14번지 1층,82.35,02월
24시전주명가콩나물국밥,단품요리 전문,33.4849127,126.5407988,제주 제주시 아라일동 2417-3번지 1층,82.35,11월
킹콩주스 앤 청춘감성쌀핫도그,단품요리 전문,33.4784629,126.478044,제주 제주시 노형동 742-2번지 1층,82.35,03월
바우네나주곰탕,단품요리 전문,33.5168264,126.5890353,제주 제주시 도련이동 534-1번지 1층,82.35,09월
푸주옥도남점,가정식,33.4919169,126.529927,제주 제주시 도남동 74번지,82.34,08월
민박사봉평막국수,단품요리 전문,33.5205147,126.5874427,제주 제주시 삼양이동 2181-18번지,82.34,05월
파리바게트 제주노형백록점,베이커리,33.4889534,126.4756156,제주 제주시 노형동 2581-3번지 노형동동마빌딩 102호,82.34,02월
돈까스가있는풍경,단품요리 전문,33.4783554,126.478004,제주 제주시 노형동 742-3번지,82.34,04월
육갑봉,단품요리 전문,33.4911229,126.544686,제주 제주시 아라이동 3008-5번지,82.34,11월
고향숯불막창구이,단품요리 전문,33.4877936,126.4785543,제주 제주시 노형동 1279-1번지,82.34,10월
작은밥상,가정식,33.497238,126.537993,제주 제주시 이도이동 1062-15번지 이도이동,82.34,10월
벌크커피 삼도점,커피,33.5017709,126.5164223,제주 제주시 삼도일동 504-9번지 1층,82.34,06월
팔공티 노형점,커피,33.4787239,126.4874557,제주 제주시 연동 1495번지 1층,82.34,01월
홍익돈까스제주점,단품요리 전문,33.4785389,126.5445334,제주 제주시 아라이동 1575-14번지 1층,82.34,09월
고창댁풍천장어낙지,단품요리 전문,33.518826,126.5595952,제주 제주시 화북일동 4004-1번지,82.34,12월
홍어일번지,가정식,33.4917395,126.4977148,제주 제주시 연동 311-74번지,82.34,07월
신마라본색,중식,33.4813614,126.484014,제주 제주시 노형동 721-2번지,82.34,08월
원더샌드위치 도남점,패스트푸드/간단한 식사,33.4907781,126.5278645,제주 제주시 도남동 64-3번지,82.34,03월
김사장네명태조림,가정식,33.4842469,126.4708415,제주 제주시 노형동 2511-6번지 1층,82.34,06월
채색,단품요리 전문,33.5230863,126.8573082,제주 제주시 구좌읍 세화리 1467-2번지 1층,82.33,06월
엉터리해장국,단품요리 전문,33.4853926,126.4736451,제주 제주시 노형동 2531-1번지,82.33,05월
아리옥,단품요리 전문,33.4816552,126.5429803,제주 제주시 아라일동 2348-13번지 아라일동,82.33,11월
산아,중식,33.4888218,126.5352374,제주 제주시 이도이동 2002-13번지 1층,82.33,01월
송촌초밥,일식,33.4991101,126.5455215,제주 제주시 일도이동 85-2번지 1층,82.33,06월
씨제이푸드빌(주) 빕스 제주점,세계 요리,33.4933831,126.4921295,제주 제주시 연동 280-1번지 9층,82.33,08월
주식회사 작은바람,가정식,33.4886802,126.5515923,제주 제주시 이도이동 99-2번지,82.33,02월
피자클래스  용담점,피자,33.5088135,126.5107386,제주 제주시 용담이동 2678-1번지,82.33,11월
후년하우스,가정식,33.5204175,126.5875415,제주 제주시 삼양이동 2181-19번지,82.33,02월
롯데리아제주아라점,패스트푸드/간단한 식사,33.4752633,126.5456104,제주 제주시 아라일동 6105번지,82.33,04월
다정이네,가정식,33.4965952,126.6370615,제주 제주시 조천읍 와흘리 1106-2번지 1층,82.33,11월
하꼬네,일식,33.4963238,126.5300035,제주 제주시 이도이동 1008-2번지,82.33,07월
산에들에오리,단품요리 전문,33.4997455,126.5330395,제주 제주시 이도이동 1139-1번지,82.33,05월
하꼬네,일식,33.4963238,126.5300035,제주 제주시 이도이동 1008-2번지,82.33,05월
가장맛있는족발이도점,단품요리 전문,33.4923104,126.5424656,제주 제주시 아라이동 3012-11번지 1층,82.33,02월
김사장네명태조림,가정식,33.4842469,126.4708415,제주 제주시 노형동 2511-6번지 1층,82.33,08월
경일낙지,단품요리 전문,33.4884492,126.4810146,제주 제주시 노형동 1291-3번지,82.32,10월
정직유부 제주연동점,단품요리 전문,33.4787191,126.4883094,제주 제주시 연동 1495-6번지 1층,82.32,11월
경풍식당,가정식,33.4969497,126.4731786,제주 제주시 도두일동 2149-1번지,82.32,04월
선미뷔페,가정식,33.5156086,126.5325129,제주 제주시 건입동 1277-15번지 1층,82.32,06월
탕탕이2호점,가정식,33.4879825,126.4778156,제주 제주시 노형동 1065-7번지,82.32,07월
카페빠네띠에,커피,33.4946581,126.5460775,제주 제주시 이도이동 1959-1번지,82.32,07월
슬이네찌개마을,가정식,33.4875579,126.4314014,제주 제주시 외도일동 548-9번지 1층,82.32,10월
고보배국밥,가정식,33.4951476,126.536603,제주 제주시 이도이동 1076번지,82.32,01월
파리바게뜨연동1호점,베이커리,33.4811734,126.4896307,제주 제주시 연동 1456-1번지,82.32,06월
괸당집외도점,단품요리 전문,33.4871039,126.4319221,제주 제주시 외도일동 551-3번지 1층,82.32,12월
대중적한우,단품요리 전문,33.502564,126.546565,제주 제주시 일도이동 62-4번지 1층,82.32,01월
씨제이푸드빌(주) 빕스 제주점,세계 요리,33.4933831,126.4921295,제주 제주시 연동 280-1번지 9층,82.31,09월
안다미로늘봄,단품요리 전문,33.4869728,126.5369447,제주 제주시 이도이동 2015-18번지 1층,82.31,10월
고향숯불막창구이,단품요리 전문,33.4877936,126.4785543,제주 제주시 노형동 1279-1번지,82.31,09월
돈자루,단품요리 전문,33.4901479,126.4778423,제주 제주시 노형동 1051-1번지,82.31,06월
황금닭갈비장칼국수,단품요리 전문,33.4737767,126.5441933,제주 제주시 아라일동 6093-1번지 1층,82.31,10월
오태식해바라기치킨외도점,치킨,33.4865629,126.4324661,제주 제주시 외도일동 559-3번지 1층,82.31,02월
일도바다장어구이,단품요리 전문,33.5055629,126.5407267,제주 제주시 일도이동 392-1번지,82.31,09월
래원노형점,중식,33.4813828,126.4823313,제주 제주시 노형동 720-1번지 1층,82.31,02월
저팔계마라탕,중식,33.4989226,126.5300076,제주 제주시 이도이동 1768-7번지 3층,82.31,06월
안다미로늘봄,단품요리 전문,33.4869728,126.5369447,제주 제주시 이도이동 2015-18번지 1층,82.31,11월
양가네,단품요리 전문,33.4962025,126.5300024,제주 제주시 이도이동 1008-3번지,82.31,04월
바당에빠진도새기,단품요리 전문,33.4849515,126.4727024,제주 제주시 노형동 2530-8번지 1층,82.31,05월
규방,단품요리 전문,33.4922533,126.4881859,제주 제주시 연동 2326-1번지 제주베스트빌라 104호,82.31,01월
킹콩부대찌개 정부합동청사점,단품요리 전문,33.4904665,126.5263237,제주 제주시 도남동 664-3번지 1층,82.31,08월
서림칡냉면,단품요리 전문,33.5217637,126.5656446,제주 제주시 화북일동 1948-19번지,82.31,07월
제주노형뜨란채점빽다방,커피,33.4865854,126.4733557,제주 제주시 노형동 2615-5번지 1층,82.3,04월
태진해장국,단품요리 전문,33.4844415,126.540167,제주 제주시 아라일동 2384-7번지 1층,82.3,10월
서귀포통큰장어,가정식,33.256369,126.5732978,제주 서귀포시 동홍동 435-1번지 1층,82.3,01월
하늘채가든,단품요리 전문,33.4748505,126.5302965,제주 제주시 오등동 621-5번지,82.3,03월
홍익돈까스제주점,단품요리 전문,33.4785389,126.5445334,제주 제주시 아라이동 1575-14번지 1층,82.3,10월
제주숲누룽지통닭,치킨,33.4912301,126.4304441,제주 제주시 외도일동 445-1번지 1층,82.3,05월
그란데,양식,33.474179,126.5497298,제주 제주시 아라일동 6127-5번지 2층 201호,82.3,11월
24시얼큰시원생고기김치찌개외도점,단품요리 전문,33.4851447,126.4311102,제주 제주시 외도일동 637-12번지 1층,82.3,11월
에이에이,단품요리 전문,33.4987647,126.5301679,제주 제주시 이도이동 1768-22번지,82.3,07월
부화룡양꼬치,꼬치구이,33.4863303,126.431658,제주 제주시 외도일동 639-1번지 1층,82.3,03월
일공공편백샤브서귀포점,단품요리 전문,33.2570791,126.5742752,제주 서귀포시 동홍동 106-6번지 2층,82.3,07월
제라진김밥,분식,33.4758227,126.550614,제주 제주시 아라일동 6121번지 아라아이파크아파트 101호,82.3,12월
올레쇠막,가정식,33.5095026,126.5142024,제주 제주시 용담일동 241-12번지,82.3,11월
유쾌육회,일식,33.4876979,126.4778437,제주 제주시 노형동 1065-3번지 1층,82.29,11월
로당,단품요리 전문,33.4989849,126.5285641,제주 제주시 이도이동 1769-8번지,82.29,12월
김사장네명태조림,가정식,33.4842469,126.4708415,제주 제주시 노형동 2511-6번지 1층,82.29,05월
파리바게트 제주노형백록점,베이커리,33.4889534,126.4756156,제주 제주시 노형동 2581-3번지 노형동동마빌딩 102호,82.29,01월
낙원93,가정식,33.4944698,126.5475189,제주 제주시 이도이동 1954-2번지 1층,82.29,06월
탐라는갈비,가정식,33.4700522,126.5451134,제주 제주시 아라일동 6076-1번지 1층,82.29,12월
구산식당,가정식,33.2628032,126.6135684,제주 서귀포시 신효동 849번지 신효동,82.29,09월
비비큐삼양해수욕장점,치킨,33.5276898,126.5899975,제주 제주시 삼양일동 1581-29번지 1층,82.29,09월
그랜드,단품요리 전문,33.4879825,126.4778156,제주 제주시 노형동 1065-7번지 1층 남쪽,82.29,06월
보배반점 제주시청점,중식,33.4908982,126.5380354,제주 제주시 이도이동 1987-1번지 1층,82.29,12월
컴포즈커피화북공단점,커피,33.5121954,126.563813,제주 제주시 화북이동 3713-1번지 1층,82.29,11월
승쁨당,베이커리,33.5035437,126.5452464,제주 제주시 일도이동 57-13번지 1층,82.29,05월
도새기1982,가정식,33.2550646,126.5714728,제주 서귀포시 동홍동 117-11번지 1층,82.29,11월
조마루뼈다귀노형점,단품요리 전문,33.4835419,126.4695226,제주 제주시 노형동 2586-2번지,82.29,05월
맵수다 노형점,가정식,33.4897084,126.4754812,제주 제주시 노형동 1042-19번지,82.29,12월
비비큐삼양해수욕장점,치킨,33.5276898,126.5899975,제주 제주시 삼양일동 1581-29번지 1층,82.29,12월
돈까스가있는풍경,단품요리 전문,33.4783554,126.478004,제주 제주시 노형동 742-3번지,82.28,12월
고향숯불막창구이,단품요리 전문,33.4877936,126.4785543,제주 제주시 노형동 1279-1번지,82.28,12월
베짱이컴퍼니,단품요리 전문,33.4722723,126.5405764,제주 제주시 아라일동 6054-15번지 1층,82.28,11월
고마로 갈비탕,가정식,33.5117222,126.5388277,제주 제주시 일도이동 160-7번지 101호,82.28,04월
바른곱창제주직영점,단품요리 전문,33.4914476,126.5443734,제주 제주시 아라이동 3008-7번지,82.28,01월
미풍해장국 일도점,단품요리 전문,33.4939974,126.5492349,제주 제주시 이도이동 76-10번지 1층,82.28,12월
이프,단품요리 전문,33.4989506,126.5291169,제주 제주시 이도이동 1767-27번지 2층,82.28,03월
육품참숯소갈비살서귀포점,가정식,33.2615802,126.5677994,제주 서귀포시 동홍동 1255-6번지 1층,82.28,04월
차돌,단품요리 전문,33.4960718,126.5418142,제주 제주시 이도이동 438번지 혜성상가109동102호,82.28,09월
샤브마니아제주노형점,단품요리 전문,33.4792239,126.4743932,제주 제주시 노형동 3813번지 1층,82.28,03월
하늘채가든,단품요리 전문,33.4748505,126.5302965,제주 제주시 오등동 621-5번지,82.27,02월
이디야제주외도점,커피,33.4902151,126.4312279,제주 제주시 외도일동 476-1번지 1층,82.27,09월
금강민물장어,단품요리 전문,33.2543319,126.5694948,제주 서귀포시 동홍동 640-1번지,82.27,08월
피자헛 이도점,피자,33.497059,126.5365893,제주 제주시 이도이동 1060-14번지 1층,82.27,11월
풍미원,중식,33.517123,126.5789289,제주 제주시 도련일동 1964-2번지 2층,82.27,05월
어머니김밥,분식,33.4891711,126.5964808,제주 제주시 봉개동 1880번지,82.27,11월
래원노형점,중식,33.4813828,126.4823313,제주 제주시 노형동 720-1번지 1층,82.27,08월
풍미원,중식,33.517123,126.5789289,제주 제주시 도련일동 1964-2번지 2층,82.27,06월
카페더비어,커피,33.4925629,126.5437406,제주 제주시 아라이동 3001-14번지,82.27,07월
그리너 제주 인화점,단품요리 전문,33.5083654,126.5401864,제주 제주시 일도이동 355-20번지 1층,82.27,03월
남성로치킨하우스,치킨,33.5044594,126.5125076,제주 제주시 용담일동 267-16번지,82.27,10월
김사장네명태조림,가정식,33.4842469,126.4708415,제주 제주시 노형동 2511-6번지 1층,82.26,07월
메가엠지씨커피제주삼화초점,커피,33.5144659,126.5751664,제주 제주시 화북일동 1023-6번지 삼화빌딩 1층 103호,82.26,05월
휴계농장,가정식,33.5068467,126.5418606,제주 제주시 일도이동 393-3번지,82.26,09월
명가보쌈본점,단품요리 전문,33.2476064,126.5653411,제주 서귀포시 서귀동 408번지,82.26,09월
역전할머니맥주 1982제주신산점,맥주/요리주점,33.5112973,126.5315382,제주 제주시 일도이동 1027-8번지 지엠씨 1층,82.26,01월
일공공편백샤브서귀포점,단품요리 전문,33.2570791,126.5742752,제주 서귀포시 동홍동 106-6번지 2층,82.26,02월
코리아 정육식당,가정식,33.4715316,126.5402254,제주 제주시 아라일동 6058-16번지 101호,82.26,03월
밥방울,단품요리 전문,33.5044843,126.5267844,제주 제주시 이도일동 1292-4번지 1층,82.26,12월
오산봉,단품요리 전문,33.5055985,126.5418945,제주 제주시 일도이동 409번지 1층,82.26,05월
남문숯불바베큐앤치킨본점,치킨,33.5079421,126.5240556,제주 제주시 삼도이동 222-5번지,82.26,10월
풍미원,중식,33.517123,126.5789289,제주 제주시 도련일동 1964-2번지 2층,82.26,10월
신마라본색,중식,33.4813614,126.484014,제주 제주시 노형동 721-2번지,82.25,09월
서귀포통큰장어,가정식,33.256369,126.5732978,제주 서귀포시 동홍동 435-1번지 1층,82.25,08월
훔쳐온뒷고기,단품요리 전문,33.4970177,126.5270268,제주 제주시 도남동 918-9번지,82.25,07월
방일해장국아라점,단품요리 전문,33.4756669,126.5445865,제주 제주시 아라일동 6100-4번지 1층,82.25,11월
24시전주명가콩나물국밥,단품요리 전문,33.4849127,126.5407988,제주 제주시 아라일동 2417-3번지 1층,82.25,02월
